id,BDD,type,img,DiameterByCircle,compactIndex,regularityIndex,regularityIndexPercentage,colorThreshold,nbColors,kurtosis,AssymetryByDistanceByCircle,roundness
1049,ISIC,Nevus,ISIC_0025462.jpg,220,1.205,0.0234,0.8431,2,3416.1961,936871113.0699,91.4176,0.939
1050,ISIC,Nevus,ISIC_0025464.jpg,334,1.359,0.0168,0.7368,2,3157.0716,153331398.5641,94.6523,0.9378
1051,ISIC,Nevus,ISIC_0025480.jpg,300,1.2559,0.0167,0.8053,1,3671.0019,806347901.9336,89.1843,0.962
1052,ISIC,Nevus,ISIC_0025483.jpg,284,1.338,0.0202,0.7558,2,2891.2839,1598263598.081,92.2821,0.9388
1053,ISIC,Nevus,ISIC_0025486.jpg,230,1.2235,0.0244,0.8237,2,3106.754,1274033705.0187,89.8681,0.978
1054,ISIC,Nevus,ISIC_0025492.jpg,340,1.7343,0.0193,0.5775,1,3231.3074,1911808267.436,93.6994,0.9022
1055,ISIC,Nevus,ISIC_0025497.jpg,250,1.2777,0.0226,0.7867,2,3629.3624,924143764.2697,83.5895,0.9175
1056,ISIC,Nevus,ISIC_0025499.jpg,232,1.2172,0.0228,0.8368,2,3500.8254,2302248592.5967,91.554,0.9149
1057,ISIC,Nevus,ISIC_0025502.jpg,176,1.1674,0.028,0.8618,2,3617.6839,1499010825.7358,98.8663,0.9683
1058,ISIC,Nevus,ISIC_0025503.jpg,426,1.6373,0.0164,0.6168,2,3464.326,490631407.4934,98.1283,0.8851
1059,ISIC,Nevus,ISIC_0025505.jpg,158,1.1893,0.0315,0.8535,2,3894.0817,3960855577.1287,90.8868,0.9507
1060,ISIC,Nevus,ISIC_0025506.jpg,266,1.5516,0.0252,0.6452,2,3600.3705,1637580922.9737,91.7601,0.8901
1061,ISIC,Nevus,ISIC_0025508.jpg,206,1.223,0.0242,0.8197,2,3762.2794,529024064.7311,96.5252,0.9446
1062,ISIC,Nevus,ISIC_0025517.jpg,182,1.1766,0.0271,0.8683,2,3749.0709,3100065752.9613,98.455,0.9703
1063,ISIC,Nevus,ISIC_0025521.jpg,524,1.769,0.0137,0.5664,2,2736.1078,945188433.6324,83.3681,0.9222
1064,ISIC,Nevus,ISIC_0025523.jpg,160,1.1899,0.034,0.8629,2,3735.9668,3236358803.5823,93.8017,0.9869
1065,ISIC,Nevus,ISIC_0025525.jpg,134,1.2519,0.0417,0.826,3,3442.6932,3386556129.012,91.3673,0.9144
1066,ISIC,Nevus,ISIC_0025533.jpg,178,1.2829,0.0297,0.7867,3,3334.6698,1162662245.7016,92.0677,0.8968
1067,ISIC,Nevus,ISIC_0025534.jpg,254,1.1858,0.0197,0.8495,3,3416.8279,329103342.3469,90.052,0.9622
1068,ISIC,Nevus,ISIC_0025535.jpg,356,1.397,0.0168,0.7168,1,3362.0473,1459038036.7588,93.4669,0.9356
1069,ISIC,Nevus,ISIC_0025537.jpg,274,1.3807,0.0214,0.7251,2,3349.057,1044948158.4478,94.4622,0.9277
1070,ISIC,Nevus,ISIC_0025538.jpg,312,1.2432,0.0154,0.8078,2,3568.3959,171127875.3212,94.5191,0.9538
1071,ISIC,Nevus,ISIC_0025540.jpg,300,1.2603,0.0187,0.8021,3,3519.9509,469811779.2243,98.125,0.9559
1072,ISIC,Nevus,ISIC_0025541.jpg,214,1.1801,0.0224,0.8548,2,2488.6233,1603964411.9786,97.0541,0.9497
1073,ISIC,Nevus,ISIC_0025542.jpg,304,1.898,0.0295,0.5312,2,2568.8285,4453260691.2882,85.3451,0.7448
1074,ISIC,Nevus,ISIC_0025544.jpg,444,2.025,0.0178,0.4971,1,3499.7663,574636121.3902,93.9638,0.931
1075,ISIC,Nevus,ISIC_0025549.jpg,320,1.3577,0.0211,0.7433,2,3542.7107,453287935.0161,94.3567,0.9422
1076,ISIC,Nevus,ISIC_0025552.jpg,286,1.2347,0.0189,0.819,3,3508.1941,418898100.0494,94.0459,0.9692
1077,ISIC,Nevus,ISIC_0025555.jpg,338,1.2571,0.0155,0.7966,3,3081.7094,311725200.7692,98.6843,0.9663
1078,ISIC,Nevus,ISIC_0025556.jpg,186,1.1604,0.027,0.862,2,3447.301,1332482173.7282,93.7625,0.975
1079,ISIC,Nevus,ISIC_0025565.jpg,248,1.4201,0.0277,0.7133,2,3454.0102,2220741590.9388,90.3146,0.9075
1080,ISIC,Nevus,ISIC_0025569.jpg,290,1.2111,0.0179,0.828,2,3416.7573,280044105.6971,97.9354,0.9683
1081,ISIC,Nevus,ISIC_0025574.jpg,344,1.2868,0.0165,0.7791,3,3428.8524,182973687.8225,95.8209,0.9577
1082,ISIC,Nevus,ISIC_0025579.jpg,206,1.1766,0.0249,0.8604,3,3588.5103,672177408.0624,96.5107,0.982
1083,ISIC,Nevus,ISIC_0025580.jpg,302,1.3447,0.019,0.7465,2,3611.0919,635058754.7075,93.1135,0.9475
1084,ISIC,Nevus,ISIC_0025586.jpg,278,1.7274,0.025,0.5812,2,3578.9221,668886813.1419,96.136,0.848
1085,ISIC,Nevus,ISIC_0025587.jpg,250,1.1814,0.0202,0.8493,1,3722.0498,3188159533.3875,96.0045,0.9812
1086,ISIC,Nevus,ISIC_0025590.jpg,374,1.2949,0.0149,0.7743,3,3411.9604,137026636.6786,94.9409,0.9401
1087,ISIC,Nevus,ISIC_0025591.jpg,356,1.8896,0.019,0.5322,1,3383.0474,846124194.4657,95.3769,0.9113
1088,ISIC,Nevus,ISIC_0025595.jpg,268,1.1942,0.0178,0.8484,3,3610.6516,202153317.2839,95.3086,0.9475
1089,ISIC,Nevus,ISIC_0025602.jpg,222,1.342,0.0281,0.7511,1,2832.8854,5240729553.9788,96.7561,0.9372
1090,ISIC,Nevus,ISIC_0025607.jpg,306,1.2749,0.0167,0.7895,2,3567.7748,237445730.9371,92.2018,0.9437
1091,ISIC,Nevus,ISIC_0025609.jpg,304,1.4043,0.0196,0.7156,1,3161.4325,2657874567.1064,88.5662,0.9218
1092,ISIC,Nevus,ISIC_0025618.jpg,278,1.2637,0.0189,0.7914,2,2837.989,843354685.2351,92.9372,0.9448
1093,ISIC,Nevus,ISIC_0025621.jpg,246,1.2338,0.0221,0.8184,3,3164.5647,1796779965.8006,89.1246,0.9436
1094,ISIC,Nevus,ISIC_0025625.jpg,188,1.2623,0.0269,0.8092,1,3353.9301,3330496862.7023,94.2998,0.9484
1095,ISIC,Nevus,ISIC_0025626.jpg,264,1.2876,0.0226,0.7785,2,4027.9741,1475433440.7863,93.2604,0.9481
1096,ISIC,Nevus,ISIC_0025629.jpg,320,1.255,0.0161,0.8006,2,3426.7012,362765526.5386,88.144,0.9544
1097,ISIC,Nevus,ISIC_0025631.jpg,286,1.2081,0.0169,0.8356,2,3181.4344,798910729.1969,93.0156,0.9611
1098,ISIC,Nevus,ISIC_0025632.jpg,284,1.2468,0.0182,0.8112,2,3397.9431,614499239.4629,89.4226,0.8935
1099,ISIC,Nevus,ISIC_0025633.jpg,194,1.3363,0.0304,0.7619,2,3278.4829,1038125454.2725,85.4537,0.9153
1100,ISIC,Nevus,ISIC_0025638.jpg,140,1.2711,0.0412,0.8064,2,3129.3254,6709016493.0002,96.8112,0.9197
1101,ISIC,Nevus,ISIC_0025640.jpg,228,1.2711,0.025,0.7998,2,2994.4891,1934022690.5175,96.8596,0.9378
1102,ISIC,Nevus,ISIC_0025641.jpg,166,1.172,0.0291,0.8635,2,3303.7674,1740656102.1788,96.4075,0.9666
1103,ISIC,Nevus,ISIC_0025643.jpg,270,1.2385,0.0175,0.8124,2,2794.4041,683323074.0796,97.9153,0.9704
1104,ISIC,Nevus,ISIC_0025648.jpg,302,1.4165,0.0199,0.7115,1,2616.3629,1200746859.7398,97.6125,0.9165
1105,ISIC,Nevus,ISIC_0025652.jpg,276,1.2942,0.0222,0.7793,2,3574.8475,734357730.9639,94.1749,0.9668
1106,ISIC,Nevus,ISIC_0025662.jpg,230,1.24,0.023,0.8068,3,3242.9803,340741009.5356,88.3697,0.9261
1107,ISIC,Nevus,ISIC_0025665.jpg,318,1.3579,0.0174,0.7388,3,3320.4561,509964618.3938,96.6337,0.8921
1108,ISIC,Nevus,ISIC_0025667.jpg,292,1.4019,0.0189,0.7182,1,3441.6914,1871230741.7942,91.5629,0.8778
1109,ISIC,Nevus,ISIC_0025671.jpg,308,1.384,0.0209,0.729,2,3229.3354,815801618.7566,79.3212,0.9323
1110,ISIC,Nevus,ISIC_0025673.jpg,322,2.334,0.0237,0.4293,1,3692.8403,2188254637.358,90.0337,0.8461
1111,ISIC,Nevus,ISIC_0025675.jpg,198,1.2023,0.025,0.8318,1,3397.9656,2512486919.9965,90.7597,0.9503
1112,ISIC,Nevus,ISIC_0025678.jpg,338,1.5655,0.0196,0.6427,2,3515.363,313427656.4621,90.5765,0.9562
1113,ISIC,Nevus,ISIC_0025682.jpg,292,1.1776,0.0168,0.8548,2,3403.1296,460040223.6227,96.5851,0.9445
1114,ISIC,Nevus,ISIC_0025687.jpg,310,1.2961,0.017,0.7758,1,2742.1881,791090149.0326,88.6184,0.9332
1115,ISIC,Nevus,ISIC_0025688.jpg,164,1.4174,0.0406,0.7237,2,4136.0537,17292929243.8143,96.3753,0.8942
1116,ISIC,Nevus,ISIC_0025689.jpg,192,1.1275,0.0236,0.8968,4,3334.2418,282407887.3158,97.9283,0.9708
1117,ISIC,Nevus,ISIC_0025692.jpg,322,1.4052,0.0173,0.7171,2,4322.5292,3358359027.0178,90.8619,0.8894
1118,ISIC,Nevus,ISIC_0025694.jpg,184,1.156,0.0254,0.8674,1,4153.3504,5442922984.3493,95.6705,0.9623
1119,ISIC,Nevus,ISIC_0025697.jpg,280,1.2473,0.0175,0.8059,2,3482.9185,405518908.4559,97.7544,0.9283
1120,ISIC,Nevus,ISIC_0025706.jpg,354,1.4766,0.0167,0.6793,2,3559.6101,470048005.2613,91.6889,0.8307
1121,ISIC,Nevus,ISIC_0025713.jpg,144,1.1286,0.0312,0.8958,2,3614.2845,800175809.8327,96.094,0.9701
1122,ISIC,Nevus,ISIC_0025714.jpg,384,1.5311,0.0157,0.6563,1,3160.1023,1032425357.368,87.9717,0.8687
1123,ISIC,Nevus,ISIC_0025721.jpg,334,1.3162,0.0175,0.7628,2,3749.6587,389712432.4735,98.6645,0.9516
1124,ISIC,Nevus,ISIC_0025722.jpg,264,1.5192,0.0222,0.6652,2,3473.0339,525260031.8627,97.8717,0.9044
1125,ISIC,Nevus,ISIC_0025725.jpg,324,1.4957,0.0195,0.6753,1,3507.4721,1034619826.3218,79.0029,0.9105
1126,ISIC,Nevus,ISIC_0025728.jpg,356,1.3835,0.0158,0.7255,2,3351.5423,362833754.4545,91.4471,0.9486
1127,ISIC,Nevus,ISIC_0025729.jpg,412,1.4672,0.0164,0.6887,1,2683.3196,828974874.6554,96.9028,0.945
1128,ISIC,Nevus,ISIC_0025730.jpg,126,1.1516,0.0369,0.8786,2,2991.0074,3841135400.5846,96.8592,0.9624
1129,ISIC,Nevus,ISIC_0025737.jpg,296,1.3242,0.0186,0.7572,2,3403.567,775103573.6509,97.2209,0.9185
1130,ISIC,Nevus,ISIC_0025741.jpg,340,1.5402,0.0228,0.6512,2,3240.3214,978251360.079,96.2827,0.9213
1131,ISIC,Nevus,ISIC_0025745.jpg,210,1.2283,0.0248,0.8174,3,3432.9811,357253239.5309,86.6486,0.936
1132,ISIC,Nevus,ISIC_0025747.jpg,248,1.2425,0.0213,0.8131,2,2156.1136,5828505170.1663,95.1196,0.9582
1133,ISIC,Nevus,ISIC_0025749.jpg,312,1.4387,0.0212,0.7053,1,3994.4028,2043839461.817,91.2944,0.9141
1134,ISIC,Nevus,ISIC_0025750.jpg,348,1.4018,0.0157,0.7175,1,3989.8603,1227322718.1286,97.638,0.945
1135,ISIC,Nevus,ISIC_0025754.jpg,272,1.2501,0.0182,0.8052,2,2822.151,980928359.9337,96.0596,0.9581
1136,ISIC,Nevus,ISIC_0025756.jpg,344,1.2809,0.0172,0.783,2,3679.1559,309262090.3822,94.2797,0.9518
1137,ISIC,Nevus,ISIC_0025759.jpg,292,1.2941,0.0199,0.7831,1,2846.7107,1703748987.9221,95.8596,0.931
1138,ISIC,Nevus,ISIC_0025760.jpg,332,1.2959,0.0184,0.777,2,4031.753,904948556.2405,90.0712,0.9627
1139,ISIC,Nevus,ISIC_0025761.jpg,266,1.4127,0.0238,0.7137,2,3787.1603,566824955.1507,84.2573,0.9051
1140,ISIC,Nevus,ISIC_0025768.jpg,236,1.1864,0.0198,0.8548,2,4130.314,853772418.3469,97.617,0.9574
1141,ISIC,Nevus,ISIC_0025770.jpg,214,1.196,0.0245,0.85,3,3437.2689,385470665.9119,96.1739,0.9622
1142,ISIC,Nevus,ISIC_0025772.jpg,274,1.3875,0.0222,0.7222,2,3615.8987,412927803.6993,84.3616,0.8964
1143,ISIC,Nevus,ISIC_0025773.jpg,348,1.3146,0.0148,0.7667,2,4027.4874,371586655.5767,93.0924,0.924
1144,ISIC,Nevus,ISIC_0025774.jpg,274,1.1642,0.0171,0.8592,2,3299.2433,407757922.8531,95.561,0.9631
1145,ISIC,Nevus,ISIC_0025775.jpg,324,1.2912,0.0171,0.7833,2,3340.0204,443384535.3611,98.773,0.9626
1146,ISIC,Nevus,ISIC_0025776.jpg,256,1.19,0.0195,0.8413,2,3555.1645,958348174.5815,91.0942,0.9634
1147,ISIC,Nevus,ISIC_0025778.jpg,190,1.3755,0.0315,0.7304,1,3311.8274,4403863693.9449,93.8684,0.8965
1148,ISIC,Nevus,ISIC_0025779.jpg,202,1.1998,0.0245,0.8485,3,3711.1595,508558824.3611,90.1464,0.9706
1149,ISIC,Nevus,ISIC_0025787.jpg,208,1.3446,0.0269,0.7459,1,4173.4043,6516226988.3891,88.5313,0.8594
1150,ISIC,Nevus,ISIC_0025789.jpg,194,1.193,0.0247,0.8517,2,3480.429,991386575.6822,94.8827,0.9497
1151,ISIC,Nevus,ISIC_0025795.jpg,204,1.3129,0.0266,0.7734,4,3232.915,548852537.9813,96.9212,0.9482
1152,ISIC,Nevus,ISIC_0025796.jpg,388,1.5543,0.0174,0.6497,2,4136.564,652634568.0431,94.6324,0.9052
1153,ISIC,Nevus,ISIC_0025797.jpg,296,1.2534,0.019,0.8005,3,3594.644,289597839.9227,97.2185,0.9542
1154,ISIC,Nevus,ISIC_0025801.jpg,344,1.3155,0.0158,0.7615,1,2721.5667,1178494705.0201,93.5106,0.9544
1155,ISIC,Nevus,ISIC_0025802.jpg,254,1.2978,0.021,0.7745,1,3367.57,2468787295.9896,94.0419,0.9409
1156,ISIC,Nevus,ISIC_0025806.jpg,374,1.3343,0.0145,0.7549,2,2827.1392,625054066.5041,97.3283,0.9519
1157,ISIC,Nevus,ISIC_0025812.jpg,200,1.2936,0.0279,0.7838,2,2685.5383,1538170811.3074,88.0001,0.8928
1158,ISIC,Nevus,ISIC_0025815.jpg,312,1.2609,0.0171,0.7968,2,3463.6538,764684453.9681,96.1577,0.9365
1159,ISIC,Nevus,ISIC_0025817.jpg,250,1.2843,0.0204,0.7892,2,4007.0804,750996469.202,97.4826,0.9429
1160,ISIC,Nevus,ISIC_0025820.jpg,384,1.4611,0.0166,0.6917,2,3387.5317,365370648.821,96.5137,0.9197
1161,ISIC,Nevus,ISIC_0025821.jpg,224,1.1755,0.0211,0.8552,3,3331.8261,254003491.619,97.4782,0.961
1162,ISIC,Nevus,ISIC_0025833.jpg,304,1.2702,0.0187,0.7888,3,3760.8314,182008598.456,100.0,0.9729
1163,ISIC,Nevus,ISIC_0025836.jpg,338,1.4214,0.0171,0.7037,1,3192.1842,1053833965.6407,95.7416,0.9249
1164,ISIC,Nevus,ISIC_0025839.jpg,358,1.3979,0.0174,0.7218,2,3361.2598,317654737.7842,82.9285,0.8933
1165,ISIC,Nevus,ISIC_0025840.jpg,280,1.1955,0.0175,0.8431,2,3221.3735,515840325.6858,92.7462,0.9734
1166,ISIC,Nevus,ISIC_0025847.jpg,186,1.2884,0.0311,0.7949,3,3279.6305,2284421439.9555,94.6724,0.95
1167,ISIC,Nevus,ISIC_0025850.jpg,144,1.1417,0.0335,0.8779,4,3255.0772,572877416.7631,97.257,0.972
1168,ISIC,Nevus,ISIC_0025854.jpg,376,1.3176,0.0148,0.7641,2,3958.6916,397029561.9215,94.5346,0.9372
1169,ISIC,Nevus,ISIC_0025857.jpg,206,1.2295,0.0242,0.8241,1,3261.4116,2479214696.2459,91.6663,0.9347
1170,ISIC,Nevus,ISIC_0025858.jpg,332,1.2656,0.0165,0.7948,1,4148.649,1481439611.6549,94.0756,0.9482
1171,ISIC,Nevus,ISIC_0025859.jpg,278,1.2465,0.0196,0.8026,2,3350.4162,601000780.7093,87.2818,0.97
1172,ISIC,Nevus,ISIC_0025862.jpg,234,1.266,0.0218,0.7907,2,2956.1252,1030752781.689,97.5837,0.9248
1173,ISIC,Nevus,ISIC_0025864.jpg,290,1.3003,0.0182,0.7775,2,3299.1233,374033430.7308,97.9319,0.9335
1174,ISIC,Nevus,ISIC_0025866.jpg,186,1.1921,0.0294,0.8407,2,3637.5303,3240570930.713,96.126,0.9714
1175,ISIC,Nevus,ISIC_0025868.jpg,332,1.5099,0.0217,0.6651,2,3490.8548,678182458.934,95.6394,0.9047
1176,ISIC,Nevus,ISIC_0025869.jpg,358,1.4153,0.0152,0.71,1,2987.0763,740053643.1034,96.4372,0.9252
1177,ISIC,Nevus,ISIC_0025871.jpg,224,1.1873,0.0228,0.846,3,3176.9715,1330465150.6945,91.5392,0.9626
1178,ISIC,Nevus,ISIC_0025875.jpg,336,1.3179,0.0155,0.7665,1,2683.0665,788566248.9366,93.8049,0.934
1179,ISIC,Nevus,ISIC_0025877.jpg,254,1.2527,0.0217,0.8072,2,3445.3831,863183817.6948,93.7179,0.9676
1180,ISIC,Nevus,ISIC_0025886.jpg,380,1.3605,0.0146,0.7414,2,3867.9766,107083719.3661,95.0516,0.9453
1181,ISIC,Nevus,ISIC_0025888.jpg,308,1.2374,0.0185,0.8147,3,3611.2835,158366612.0734,93.3299,0.9496
1182,ISIC,Nevus,ISIC_0025892.jpg,222,1.2425,0.0241,0.8204,2,3078.8709,2119323122.3607,91.8915,0.9277
1183,ISIC,Nevus,ISIC_0025896.jpg,260,1.3148,0.0237,0.7723,2,4134.1531,1681117985.5131,95.4133,0.951
1184,ISIC,Nevus,ISIC_0025900.jpg,238,1.2075,0.0204,0.833,2,4194.4425,970634298.0949,99.166,0.9648
1185,ISIC,Nevus,ISIC_0025901.jpg,272,1.2741,0.0203,0.7927,2,2851.35,997860268.7301,95.6138,0.9425
1186,ISIC,Nevus,ISIC_0025907.jpg,184,1.4646,0.0323,0.6939,3,3207.5459,1694792760.5045,92.188,0.8491
1187,ISIC,Nevus,ISIC_0025908.jpg,198,1.1796,0.0247,0.8536,2,3299.249,1864077010.5607,89.6581,0.9648
1188,ISIC,Nevus,ISIC_0025909.jpg,314,1.2453,0.0176,0.8063,4,3413.1492,121924448.9384,96.8312,0.9501
1189,ISIC,Nevus,ISIC_0025910.jpg,298,1.4321,0.0193,0.701,1,4081.0535,1006273912.6182,95.7634,0.9053
1190,ISIC,Nevus,ISIC_0025916.jpg,298,1.5254,0.0253,0.6612,2,4002.5095,393332132.3299,92.1757,0.9266
1191,ISIC,Nevus,ISIC_0025917.jpg,372,1.3029,0.0153,0.7695,2,3539.8516,588985257.1481,93.8847,0.959
1192,ISIC,Nevus,ISIC_0025920.jpg,254,1.3129,0.0226,0.7633,2,3610.2882,896499477.2681,96.0809,0.9371
1193,ISIC,Nevus,ISIC_0025931.jpg,282,1.234,0.0183,0.8116,2,3372.6357,663532536.3535,99.2921,0.8951
1194,ISIC,Nevus,ISIC_0025934.jpg,218,1.291,0.0265,0.7839,2,2744.5537,2214163920.446,92.1937,0.923
1195,ISIC,Nevus,ISIC_0025935.jpg,262,1.2237,0.0201,0.8249,2,3987.3267,1145358183.0767,96.126,0.9542
1196,ISIC,Nevus,ISIC_0025947.jpg,290,1.3588,0.0197,0.7463,2,3442.9659,2686734929.5542,95.0071,0.9211
1197,ISIC,Nevus,ISIC_0025951.jpg,186,1.2152,0.0267,0.8247,2,4092.33,2328227882.3593,96.6307,0.9356
1198,ISIC,Nevus,ISIC_0025952.jpg,232,1.2343,0.0212,0.8182,2,3717.0091,1146646389.3835,89.9214,0.9503
1199,ISIC,Nevus,ISIC_0025960.jpg,336,1.6389,0.02,0.6157,1,3342.546,1088835825.4019,85.2236,0.8614
